翠苑花道街园社区期颐居家养老服务中心附近花苑园1212宿舍1幢-1单元	3334042.1983769983	512562.0608428125	4370
紫金港湾附近大禹路小学	3356541.8374460842	507345.5300216628	2225
安乐路223号停车场	3350014.443627726	493710.2684982737	2315
浙江巴泰医疗科技有限公司旁边西南正大门	3352233.7833616515	531348.8479188011	2195
学院路东杭州医学科学院3号楼	3351402.669371528	512588.8517088639	2460
笕丁路往南玺之湾13栋	3357938.0549695757	521838.31168794364	3445
潮王路2号现代雅苑停车处	3352176.735673568	516772.69204938284	4975
温州路52-68号崇里小区3号楼	3325259.1459590197	491188.3991910671	175
保亿中心边宝盛世纪	3347403.2325124065	522866.0927620952	2440
协和幼儿园西北边浙江省气象局银鼓路	3339787.829583748	519675.5247193538	2000
甘王路20号附近小区4号楼	3343407.3281579656	545235.8081014346	4035
紫荆花路东侧云桂花院3-3号楼	3350257.4955803035	509182.7081031339	4860
123县道和河庄路交叉口银行(河庄支行)	3353421.9848503172	543994.5380896105	1825
2号北街大侧大学生活园区南门	3355025.545701708	536543.276041159	15
白石路318发展大厦	3354693.428833953	516212.4907941344	1925
万安桥地铁站E口西北130米阳光工艺大舞台工作室	3347946.076941399	516488.8364156045	2200
古翠路东向大厦停车场	3351274.513622659	511210.1354833228	3055
萧山区新塘街道党群服务中心附近新塘居委会	3293622.461829483	466769.2661701137	2800
老墙门文化旁边3号宿舍楼	3338687.538947749	518415.57860308175	4260
之江绿道凉亭附近钱江世纪公园D区停车场	3347315.0658146692	523225.1725266706	4835
义乌小商品批发超市附近锦天花苑	3344508.0312645445	470846.8892571235	3035
下车路东南方向观音塘停车场	3347864.308715825	518562.70152135246	680
胜月院西面嘉园小区4幢	3364215.0435830555	528331.749739182	1775
鲜丰水果东北方向温州特色小吃饭馆	3353435.5670484635	510314.68419262127	3710
新康路与通广路交叉口附近光德区1栋	3339522.673376121	527604.1735799449	3425
黄姑山横路南侧黄龙时代写字大楼A(西北门)	3348674.26605762	517249.24173371895	65
萧绍路北侧绅园南门自行车租赁	3333865.8217858137	527960.3690321109	1425
凌霄街北段停车处公寓	3353289.461300066	532869.046548806	3380
潘水南苑旁公馆停车场	3342986.6598773655	452169.3788294784	1725
晴川大厦附近西溪花园(西门)	3351676.7270442336	504684.1670926294	4560
汇和城购物中心北区附近还星酒店	3341913.221978435	517864.25218187366	4240
站前路附近桐庐县火车站出站口子	3296790.193105438	473115.72125080856	2045
浙江经济职业技术学院对面浙工商金沙港生活园区(南门)	3262095.2299221386	429458.175777475	1095
郡西别墅区东侧白鹭郡南·东区	3360008.946720196	503030.08377928374	575
瓶仓大道和羊城路口西南角柳郡5	3347179.335270043	515664.93622562126	3260
姚江路西南侧停车点	3344919.5588622033	516702.46496382524	710
市心中路与彩虹大道交叉口附近杭发B2	3339501.638449708	525461.1121963828	2805
和睦路花园岗街交叉-口西기侧杭州汽车北客运站西北(1大门)	3355572.2143095336	510645.8109737614	940
晨光文具(和馨店)对面北住宅区	3351496.8521084855	517057.38783653406	4415
滨兴路121号迎春南园(北2大门)	3351969.2535190983	514211.6363900739	3150
锦秀路与长阳路交叉口南150米水绣园-东北门	3336567.2465835777	526351.5441241831	2425
旭科信息技术西北60米第二中学(北门)	3339933.261086119	517218.9117050452	570
冷冻食品批发部附近大学路燕子弄洁净洗衣服务店	3348582.4462362	516242.85013176803	3485
潘水地铁站A1口对地铁站B	3337696.6994804726	525220.6493692629	2680
西溪路南边科技园地下停车场	3349206.9062701557	510256.14907306945	395
学院路和行知巷交叉口东边212号大院(北门)学院路	3351967.544526917	512127.1050756624	540
新康路西侧北干广德45号楼	3340395.3645810187	526123.9407350142	1295
华威创业商务楼附近玲珑花苑2栋	3345841.110524002	500041.5952206753	4485
安诚保险杭州中心支公司旁边秋涛发展地下停车场（出入口）	3345773.353256877	518346.2264837843	2590
萧金路与沈家里路交叉口东南100米杭州科技职业技术学院继教学院湘湖分院(西北门)	3337324.1381802084	524218.70683617145	900
仁和路与吴山路路口浙江省中医院湖滨院区	3350167.26227137	519341.2175633034	795
华谷科技园东面华坞77号楼	3370442.272953952	515487.66840917565	1535
河南蒸香面东侧36栋1号楼	3349626.6615531715	494988.9040729334	3790
翁梅街南边亿丰G2栋	3364261.399320543	528219.9878997484	2635
云桂花园附近花苑	3351599.467215483	509004.0981914976	2235
富春大青小学往南富阳大学	3329007.734400861	500891.9041856213	1080
勤丰路到环丁路交叉路口西南面住宅楼西北门	3359888.8533626967	521710.24443007895	1920
杭州财税会计学校附近中豪·晴园小区4幢	3351802.1304911976	512895.2603201868	2150
机电一体北10米杭州伟业汽车修理	3340242.0073552164	514231.1945027234	905
圆觉路东侧蒋村兴达26庄	3352016.4611565634	508497.3943807597	2705
机场路与天城路交叉口东北角南京军医学检验控中制心	3344227.889206086	539298.8298690154	3685
支路二南侧中田停车	3351005.876584445	512227.9588865961	1715
高桥路与B21路交叉口向北200米南江园区东门	3336345.385970386	525210.3580727061	3110
南路复与复兴南街交叉口附近花园北苑西南1门	3343476.3514589523	515405.12701494177	4475
遵义西路南侧浙江大学农业与生物技术学院(南门)	3353625.2519146786	509100.48440307996	1435
优家甄品生活超市旁边阳光郡5座	3358173.424967594	508733.7501169512	3935
建国北路东侧13座	3365916.895660257	528256.4614946764	150
绿荫街71-75号附近停车处(原舍花园东北)	3343377.425397274	514395.3924874482	4590
圣罗莎茵莱幼儿园附近明苑16幢	3340530.4019113104	523657.0111368808	330
华中城婚宴(新花中城店)东70米天使舞蹈学校	3351884.7089028475	513949.1356613678	2075
北景紫荆苑东南侧茉莉花大厦停车场	3335864.3191117565	526255.1414871727	950
忠义坊附近半道红小区4幢	3350573.033146903	515093.04954426823	1890
春江路118号公寓西南正门	3357194.9602471124	515069.53071026684	1905
小路河480区园号(西门)	3334083.5074833333	523856.50156643405	245
竞舟路西边桂花7	3354348.206303191	519095.14678794565	3895
城西路西南湖明筑苑花苑3-8	3348846.0330923507	493874.26130379783	3585
五常港路西侧北河滨1号楼	3354322.232847254	505241.29048364627	215
香积寺东路北边鼎尊国际KTV唱歌房	3317762.1783143617	474283.9829990731	2920
莱茵体育生活馆西面西溪苑6幢	3349343.4389030896	478034.29033170786	3750
紫金大酒店(新电路店)附近家埠村	3261279.048446084	424135.2471556058	3865
花园路西面瓶窑工人(北门)	3324075.6570864674	528208.0034297609	2430
拱秀路附近萧山住宅区97	3338110.161184152	525139.2322211245	390
古墩3路598-C广场住宅楼C号楼	3355043.830398722	508444.098144793	955
杭州市胜蓝实验小学(阳光校区)附近住宅区	3345035.11517458	544039.692094047	650
兴盛路503-11近附停车区	3371443.472545608	521856.71010291175	3975
湖州街与上塘路交叉口西南140米崇盛里-6	3356324.242139179	513336.1053975486	2445
黄姑山横路56号海友酒店杭州黄龙体育中心店	3312749.8180572744	445899.8538039133	3655
新风路东边站台B口	3257487.662545016	358049.35415168805	800
杭州电子科技大学文一校区-图书馆附近图书馆	3355697.5640008957	512245.98077035445	240
周坪路与来仁街交叉口西北140米阳光·华苑周坪路与金庄街地下停车口	3355561.3807215868	544789.3655163335	3180
钱江路58-3广场3幢	3344952.496893654	516585.86918235425	2695
明桂南苑对面星酒店	3353699.634467726	518901.6138749224	1020
古墩路3826号杭州兰桂-2	3352041.5440151477	509156.7140475111	2305
江城路东侧19栋	3346821.8850965477	516469.4687470432	4380
一文西路与狮山路交叉路星口苑小区	3362718.918264915	501594.17753709975	865
档案馆南边美术室展览馆	3339207.518188697	527361.4134523349	1055
宋浇造巷东段团子巷小区(北大门)	3349398.4340058574	516282.4069846645	2575
都市阳光乐苑对面住宅区	3358521.7004615813	506442.3850594354	3855
魅城巷西边万科魅力之城东南停车场	3315604.966402594	472423.9960739027	2290
墩祥街地铁站D口步行430米金厦公寓栋楼	3357561.618195677	508416.3706518925	3475
滨安路想北x营地	3340929.0485230084	515327.656978842	2490
雍荣华庭旁边汀澜苑10号楼	3368407.727336581	526430.5573968091	1845
建设四路南边新农都粮油蔬菜肉类农贸市场(北门)	3342819.6854549884	528819.8737699591	3135
新杭州人文化公园附近停车位	3350208.1021905546	508980.3072800809	3780
灵隐支路北面灵隐寺-梵音堂	3347116.511727238	509777.0206035268	4805
4号大街与西部生活区南区1号路交叉口西60西子星城(南门)	3354451.6310534603	532696.7068590885	1665
杭州消防主题公园西侧杭州懒人自家公寓楼	3356205.368658768	532762.4888668172	2960
振华路与紫金港北路交叉口西120处米的裕华大厦地下停车场	3354552.169388561	506823.4618659974	2180
旺杨街南方公寓江景版	3343002.119397721	518201.2168959291	290
钱江虹彩城西门往右手边穿过东信大道走120米到小步智学之后右拐就到之江花园1幢	3293310.136221396	452431.01197001734	1795
中国计量大学(东校区)东面艺术中心	3355700.727740184	535447.3121057547	4740
凯旋路和艮山西路交叉口东南900米浙江大学池校区干训楼西门北	3350883.9681043117	518730.24317552085	3275
天鹤路与丁兰路交叉口南160米管理工作委员会	3360423.258151131	519892.1169836158	1100
虎跑路偏东公园北大门	3344973.636150771	513771.2698217383	4190
市政路东边盈丰路地铁D出口	3345812.394026136	524169.8067934656	4435
博卡路和乔莫西路交叉口杭州宜家家居地下停车场出入口	3350116.448916658	518789.78942403075	3645
游咖(维店6)西50米平海小区2号	3348468.5980472444	515159.8119544933	750
海威钱塘之星西侧缤纷西苑12幢	3352701.6932589607	517825.33085024916	4945
柳营路东面大楼南门	3348434.4312028172	515247.1196144515	4025
观音尖以北建德朱家埠	3261901.416561319	424330.6885821901	4110
庆春路南侧房地中介	3365359.0368906013	528687.5420771532	830
杭州士兰即兴微电子有限公司对面杭州经开区东部厂区(南2出口	3353936.7033705586	534058.4669874182	4140
虎山路与建工路交叉口旁10幢	3328897.882635037	520860.2638903078	1400
21大街以西杭州电缆有限公司(下沙六号大街)	3354452.0106482524	535705.4144096848	1495
全家便利店(协和辉丰店)对面停车场出入	3342912.755227526	507953.2525833713	3705
汀洲路与振兴西路交叉口南160米汀州花苑南区停车场	3368377.832753197	526849.4104613786	1595
利丰路与民和路交叉口往东停车场(北一苑东)	3346371.617432901	524394.8366966445	3220
古墩路369号金田花园6栋	3351536.612153668	509554.369235909	4635
丰潭路西雅仕院	3354698.4460303476	525652.0666946489	4125
紫宣路与振华路交叉口西180米地下停车处	3356119.9175022384	506369.0060086665	3405
杭州东站里面萧国山际机场火车东站航站楼	3353038.51462004	519304.10734848573	4820
灯塔巷与颜三路交叉口北100米香石住宅区停车库	3351426.7002662946	508590.5115227599	4510
蓝钻天成东北面和睦村23幢	3354549.004703028	511049.64941846946	4630
白小线往南建德朱家埠	3367056.324851594	525447.9464995379	2300
滨兴和长河路交叉口附近指导服务中心	3343263.7138747973	518785.14983038715	3850
建设二路西保利·霞飞郡停车点	3342944.190298754	523400.1260806478	1135
浙江中医药大学富春校区东北方向学校竹园A	3342729.846526564	527374.6061428387	3690
衢江路东面近江鸥江公寓3幢	3346459.0155494213	518827.40869876323	1820
星澜里东南面西苑小区12幢	3344209.9712315025	521721.1239216322	1255
6号大街与23号大街交叉口北270米科技创业园2东门	3354402.6242216364	534963.2843724487	3455
航坞路和东恩路交叉口南向东恩桂花苑小区1栋	3339590.238394475	543524.3273925161	1755
市心中路与萧绍路交叉口东北320米高田社区19栋	3355390.4047548613	525776.8390686963	1090
爱斯沃皮肤管理中心西侧盛泰名都中心4	3354401.6034884476	532895.6838613695	3145
河山街369号银座2装	3334582.2505368884	507863.41848650377	2165
西湖区人民法院共享法庭(家事调解服务站)附近连花新村西区南门	3350993.029840899	509742.92455596407	4255
4号大街由西向东往西部生活区南区1号路交叉口后西走60米的西子·阳光星城南门	3351268.8514152067	499889.94019373076	155
杭州市人民政府机关幼儿园东园对面杭州政府机关幼儿园西园(东北大门)	3325932.34165761	495634.41957949934	2625
府前广场西北角信访局	3262974.056680015	430390.9742334159	3945
杭州爱尔眼科医院西北方向顺发香邑里6-2号楼	3340450.5106068477	523777.5640988353	4690
潘戴线以西龙山庄	3298975.7134489394	456719.86337596853	770
金昌路和丽水路交叉口偏南中转码头东侧门	3339916.643680963	524159.8081148386	1330
紫荆花北路南面杭州市天虹幼儿园水月园（北门）	3352031.091906376	508495.64914060646	4505
北环路和金桥北路交叉口东附近酒店	3350150.4955046433	515348.54427721235	2215
凤起东路与蔚蓝南巷交叉口东50米停车点(滨江·新城时代广场1幢西南)	3349272.5394656016	519482.7430360661	3025
文明路与新兴路交叉路口新华桥	3342636.5912446603	527583.0361397762	2005
江南大道西北侧中国农行(杭州滨江支行)	3347995.0984311556	520070.86645182397	1860
滨盛路西北方福邸东北大门	3345912.383027616	521516.39969298756	3300
丰潭路380号银泰百货城西店4层传奇奢华	3353571.445195247	509851.8735736773	4840
拱宸桥街道社区卫生服务中心附近银河嘉园(北大门	3355081.4602686204	512444.0626667691	4330
星光街北边家园小区2期	3368861.613974895	529263.7283339138	565
杭州基督教会城北堂附近左家新村2栋	3353209.4106737413	514774.403949861	1285
都市阳光·华苑对面乐苑	3357250.7519325754	507083.94231210044	4105
新阳路旁杨家沁苑4	3351102.82568054	517700.30171273573	4375
政法街北侧职业实高验级中学东南门	3366465.706415161	530197.8322061556	1515
圆觉路与晴川街交叉口西南花园苑9栋	3352203.5796227925	507725.9324076934	1310
西湖数源软件园东北侧大厦C座	3350701.6232193713	512730.8246681503	4360
yoni宠物生活馆西边心苑7栋	3338366.790290417	525142.4800069042	2295
太平门直街与景昙路交叉口西北方向330米黄山整体橱柜秋涛北路店	3349796.5825811108	510013.57942367106	2435
中国建设银行(杭州宝石支行)旁西胡综合开发大楼国贸	3350570.0563542815	514583.0414512294	325
跑马场巷与杭大路交叉口东北方向治安大队	3351063.051920083	513685.8848588454	4645
北银商住区北边大都文苑风清	3353857.966152774	532843.0889637148	2155
中南新村西面中国工商银行(杭州解放)	3348025.3710138695	515736.8341937263	3845
丰潭路与文二西路交叉路口西北320米花园2号楼	3352031.3778666933	509190.62081891095	265
汉唐词私房面麻辣香锅北面金都新城10栋	3351017.4658483295	502772.4546657733	4720
汉庭优》佳酒店杭州半山店附近佳苑91号楼	3358668.98925032	517610.8359092785	2645
绿都·东澜府南侧240米崇贤向康14号楼	3362512.528973261	515558.2564175394	80
宁波路与金华路交叉口金华路尚品商务楼(北门)	3355746.618540441	513069.94571723795	4430
扬帆路金鸡路交叉口顺发小区东南门	3336725.3064623023	523992.0035514475	1215
东恩路与航坞路交叉口南360米花园81	3334474.5491665555	496321.4550768488	1830
舟山东路和沈半路交叉口西北面树人大学26树人园	3329649.4875484	492501.35190070886	3800
香樟商贸大楼附近金新城10栋	3351595.710726146	509750.1457427488	3660
杭塑弄东侧加工处	3341570.8479921473	529351.6240925301	4700
钱江路58-3赞成广场3幢	3344178.2946736454	516124.45835992193	560
淳安县千岛湖镇第六小学东北350米初中	3277801.117122043	413795.28742137103	890
双荡弄与莫干山路交叉口东偏北110米中心体育馆	3349186.502485737	516224.4394479359	4270
庆春路西侧杭州湖畔居(湖滨分店)	3349761.87612139	515939.4991047579	665
至善路向西浦沿街道办事处	3339275.9333337583	514498.056072048	4120
新昌路东侧崇庆里小区-3号楼	3341004.9302820796	537874.7353968623	1415
尚园街与古墩路交叉口东北220米6号楼	3350401.348445426	509841.9591116034	4070
宏达路北侧龙安河-31	3344528.083186473	530558.0603434163	755
浙江机电职业技术学院东南边艺术职业学院(南1门)	3340835.521345612	514336.03987878637	3725
耕文路与学知路交叉口面东300米旅游职业学院南区（西南门）	3347762.5568094784	528292.9904642003	1190
金汇大厦南面百盛金坐	3352625.2367285583	506648.9133828449	1105
羊城路229号盛家园(西北门)	3361141.978928295	496531.46252526814	1060
九昌路和红普路交叉口北东方向格畈家园南苑排七6号楼	3348258.5932785254	516376.94963335537	3670
五常大道与访溪路交叉口东230米山姆会员商店地下停车库	3346225.0145114693	505306.2526636078	1050
农林大路西向途家斯维登度假汽车东站店	3346262.2168531045	472965.50868258195	640
崇文路东侧3幢	3347795.608202081	483159.5465494567	4135
再博奥路上面由北向南到金城路的交叉口继续往西北方向的君悦丽景公寓4幢	3340493.440756508	522950.1307266647	4535
丰潭路东边小区西南4号门	3353570.453685643	509772.4128465865	255
市心南路398号	3341089.723720782	515746.3343638643	4660
顾家畈路与三 里亭路交叉路口东北方向天杭实验学院	3352128.5300207622	518474.0310284795	1085
钱潮路68号晓庐2号楼	3349685.9668160654	520902.5332077501	4555
金石街与华星支路交叉口西南60米浙科产业大厦地下停车位	3341267.738694879	516958.93648471107	4935
帝凯大厦对茵园4	3340503.3296115473	523697.64675718796	625
景兴路与东莲街交叉口东北方向140米梦想小镇天使村东南1门口	3372433.1051236703	481799.51291509497	3235
中豪四季公馆对街逸城小区1栋	3359089.3425239087	522320.03713108716	4080
御观邸附近小区6幢	3265844.4606924565	365441.5767042451	3740
竞舟路东侧西湖香樟小区12幢	3350963.750578112	510541.7385457239	310
杭州市拱墅区行政服务中心对面鼎尊国际练歌房	3356323.3828419447	517475.2344065984	3320
梦姑路西인侧淳安书院	3359082.1463426994	522716.27749533765	1880
福连桥附近和苑28	3370623.1510472437	522334.22216688556	2840
杭州启富运输有限公司北侧大厦地下停车入口	3349260.449924361	515209.2320334236	1855
杭州市萧山区 精神卫生中心附近长山隧洞	3341476.785232445	530543.1290008044	1205
富春路789好新城国际停车区	3348268.1152441236	520762.530881898	2275
运溪路梅与花山街交叉路口西640米新明半岛熙园4号楼	3347733.8064108877	495436.49590392294	3885
文津路与德胜快速路交叉口西南方向计量大学法学院	3350560.03056332	510896.3713583328	1110
新开河绿道附近住宅楼小区-6	3350989.7007450117	497317.1235369769	2865
解放东路偏南怡静	3347397.210338881	518290.5972239954	165
蜀山路668号萧山农商银行(城南)	3334681.051746039	523461.91778467555	1430
中财大厦懂北面医院	3349210.2996427193	515069.3559986165	4675
古墩路与团南弄交叉口东南角广场商住楼C栋	3354373.9719110634	509059.8511825225	4005
凤起路与建国北路交叉口红绿灯	3349041.936546358	517094.8860439278	505
金昌路往北沙县小吃店	3358906.6986827655	512783.0201900891	4065
月雅路与市支路交叉路口东北方向头格办公楼南侧门	3353446.0399378035	528754.4476820349	3775
丁桥景园南苑东南方向阳光逸城小区(西北1门)	3298671.786865949	469854.1829068805	2145
钱坞路侧学品研究所	3352780.563978112	514971.4544055399	2765
恒森石材东南角国际大酒店-议事厅	3353946.5611565597	514423.5552968907	1895
新颜路东面临东家园小区2期	3355458.47364526	516150.33309015195	4980
观海公寓对面4幢	3355377.943622539	515613.9143103842	1985
杭州市瓶窑镇人民政府邻近文化宫北门	3362358.856108435	496962.37007079175	690
从丰潭路与文一西路交叉口顺着文一西路向西100米左右到雅仕苑	3322126.7972818506	500991.8830365567	2750
塘萍路与水月街交叉口西北160米松鼠便利	3352404.5573995165	518884.0780410457	4175
望江家园西园北面杭州婺江路大市场	3345537.052079754	517865.8097909095	3210
凤新路与禹航路交叉口西南方向景园2号楼	3348190.8849030784	494310.7370513285	4425
环城东路往北杭州市红十字医院供氧服务站	3340923.7988164662	527092.6704129277	2520
诚业路与滨安路红黄绿灯口x营地	3341258.9594502263	516862.46058053843	4785
萧山区信息港幼儿园旁边中餐厅	3342140.6131741945	524021.7008612225	190
五洋宾馆西南边金秋南大门	3343665.37810467	530262.8878117799	230
友佳路南侧饭馆	3341323.893540802	523875.154349	715
金城路258号银行	3340391.823378988	525131.6317510481	595
环丁路328号小区17号楼	3359642.8573569516	521502.1699583127	4540
大关路南侧小区19幢	3354205.831744887	513277.6080407455	3360
潮王路北停侧车处	3352379.15474863	516080.2326067106	2375
G25长深高速与七里泷大街交叉口北面富春江站(G25高速入口)	3359850.1157772862	519765.1393686546	320
杭州市旅游纠纷巡回法庭对面沿安路226号民居建筑	3353791.7837921865	517350.488538701	1130
杭州市钱塘新区白杨消防救援站附近汽水有限公司	3352981.8694085428	536025.5925716116	1675
萍水西街小区	3340385.7755831997	523673.71775560523	2870
WAKA WAKA健身(世纪新城店对面世纪新城西区(东门3号	3351534.5709637054	510582.97029398876	125
浙江省杭州市急救中心城中急救站旁边东坡路社区(东入口	3355516.9597059824	518378.8513486717	2410
杭州音爱艺术培训附近耀江文萃11幢	3352873.7208171724	511908.5196852914	4655
火炬大道和南川路交叉口东向和园7号楼	3338861.700232721	516325.20540466945	550
杭州中亚机械股份有限公司西面东府方邸二期20栋	3353741.801822931	510153.58874878776	1900
丹枫路与泰安路交叉口邮政大楼(北门)	3355720.2521762825	533923.37936304	3330
通盛路与金堡街交叉路口东北方向名苑小区14	3354612.0257437816	526634.5207202404	2990
首开·德胜上郡附近汽配市场10栋	3325045.755974627	493658.91521552764	1340
南京银行(杭州滨江科技支行)西边海亮大厦停车场入口	3351270.2014564103	499884.2782613467	1885
杭州市钱塘外语学校新城西区(西ม2门)	3352174.9863480227	509564.6478705657	4450
阳城光·悦云邸对面销售中心	3350610.1970101413	498647.36443285394	630
保健路西侧临平华新书店（广场店	3366770.7772689937	528111.2801105285	2745
衙前路南侧德国大众石化集团大加油站(安达站)	3337839.7990017757	535840.815482054	4955
板桥路东面中国建设ATM(皇诰巷)	3348319.9518143297	515380.20367745945	4870
杭州欣易达技术有限公司南面青山湖科技城工业园	3351057.163344118	518311.51990241127	2020
金隅春棠澜府东侧240米黎泯八区6号楼	3354971.681181817	433776.9257261023	4790
杭玻街与建塘路交叉口西160米南苑(东南入口	3358948.144969893	519750.1673459559	3130
通政路东面受降镇路镇文化研究所	3334385.618107292	496228.92284198414	2850
環兴桥附近大熊白营地(滨江分店)	3340304.632352285	516012.0047155192	2030
鲲鹏路与望江东路交叉口北绿城蓝色钱江小区2期(西南1门)	3345667.4451895985	518027.1865493577	1155
紫安弄东段寓皇茶饮品店	3351496.8521084855	517057.38783653406	720
世纪联华 江城店团购部附近8幢	3347146.716677876	516025.45972168486	385
亚朵酒店南对面北苑东北门处	3352960.887110628	519261.91316589556	4795
马市街122号-2-106马市街鑫元图文广告	3348596.878323608	515543.4997172182	4905
中博大厦西边江南茶叶集市	3350803.24694902	512602.3177044817	3755
郡枫华庭以东白海人家	3355516.3369321837	526117.4707884919	3165
鸡笼山附近保亿·丽景山停车处	3339535.1814618413	556365.9568606631	2465
杭州医学院(滨江校区)西北面学校南门	3339274.91166369	514490.9093439354	1315
东湖南路西侧临平人民广场停车场	3326106.9992759414	495824.48017300735	840
将军路32-42号电信楼南门	3352904.0204779636	536010.0857185713	4155
之江路888号杭州广播电视台东南门	3342526.202953934	487601.82669953594	2565
通盛路东侧蓝桥小区-14	3354878.0081538404	526314.4045871012	3540
25号大街与2号大街交叉口西北角浙工商金沙港生活园区(南门)	3355010.880658478	536618.1375703849	1870
沁雅花园8幢对面省府路小学北门	3350724.9475350035	510884.33881550725	4760
雪峰大厦附近医院停车点	3341016.421327776	515645.4097017406	675
支路二偏北杭州残疾人康复中心住房	3363521.7671307204	517117.7258626391	1025
绍兴路与和汇路交叉口东80米和平中心(1号大门)	3352283.0196918654	515796.30457160104	3510
缤纷公寓附近大加油站	3355098.698916724	516702.0113562618	4150
富义仓旁边公馆	3352669.373296555	513594.1413049458	1670
3号大街东向小区8幢	3353637.900769661	533354.2380823185	3305
潘水路北面萧山区幼儿园工会委员会	3322683.771949471	497438.5078238027	3640
尚德路39临平区图书室(崇贤分馆)	3342365.1757837553	432780.76961238566	4305
秋石高架路附安静近10号楼	3347786.708055813	518406.4037415142	1865
小桔充电站东南角杭州新传媒产业大楼(东门)	3335656.7761936747	497899.8395509299	4015
衙前路190杭号州衙前中国建设银行支行	3337869.664399018	538527.7784269046	170
杭州上海世界外国语小学东南面紫荆小区7号楼	3360436.731495736	519811.05601209827	2255
林风花园映水苑对面望江府5座	3343631.7608257453	525697.3932617984	1580
滨江·阳光海岸西南面人民审判法庭	3347553.9265194777	516194.63915521593	4735
富春路和甬江路交叉口北向杭州幼儿师范学院实验幼儿园	3351251.778624192	516456.88391803484	495
人民路偏西淳安县农业局能源	3348937.4891668092	470534.4062932459	3215
杭州市公安局交警支队西湖大队留下中队附近小区东区南门	3347395.566552021	505163.40389769914	700
箱运路与祥景路交叉口西北100米停车区	3339034.875658368	513938.33815329097	3370
新宇翠微酒店文二路店北面西湖区花园村1212宿舍1栋-1单元	3352005.1293913512	511907.3125801723	3175
之江路与洋泮路交汇处复兴南苑23号楼	3330695.3610666813	393210.8753960073	970
浙江大学紫金港校区里面校区南侧门	3354657.7624542424	508448.0824616308	1120
北软路与金德路交叉口附近锦庭9-5	3361202.708033726	510971.443180057	1800
彩虹快速路南边停车场	3339111.315665668	516013.73510446696	3105
东梅路与人民大道交叉口东150米新城停车场	3365247.6894727	528912.4135434233	1175
西湖科技园北250米庆丰工业大楼	3355139.7059725025	506265.9296897647	1465
海月路15号海月花园小区15幢	3343054.1293576593	514345.53188396996	2540
兴达路往春秋北路交叉口边小区停车场	3358144.2809753953	515276.3606294643	3100
杭州睿日艺术培训有限公司旁幼儿园	3336824.129390914	530613.3536594689	250
学院路东边公共自行车租赁点	3352054.0190857383	512794.2519444203	3530
黄公望村生育文化园附近绿城·富春玫瑰园(南1口	3328968.304032808	500683.4218391949	40
小河下南边葵巷南区停车场(出入口)	3349032.0886913203	517401.0474994518	1405
玉古路168号中石油大楼-文创中心	3335621.1700813663	497561.50399460265	2025
金沙琴行(金沙学府商业步行街）北边60米物业客户服务中心	3353239.601904082	530089.9278379343	110
西溪天堂对面天堂地下	3357622.2578649838	514020.1685992283	3310
萧山农商行银(山长支行)往北方向加工物厂	3353813.937358439	512053.76967909635	1510
北塘路以北迎春(北3门)	3351402.830313033	519618.5450417309	2940
广德小区对面公共厕所	3339120.8358973493	526525.7520439336	3565
智格新怡家园2栋旁边新怡家园南口	3353458.5073141837	530064.4313456499	3925
湖墅南路东向医院	3340626.380751978	516695.5993039469	3880
黄姑山小路西停车场	3350393.271949595	512115.94776219886	1210
悦商·凯达商务大厦西北方向上城区城市管理局停车场(出入口)	3339818.1328389584	555376.5350488817	545
传江浙媒学院(钱塘校区)对面杭州电子大学下校沙区18号楼	3356488.767624243	532849.0066161373	4145
耕文路与水博大道交叉口北430米杭州宝盛水博园大酒店	3348761.2444638424	529693.5859255372	1965
排岭北路西南面字写楼	3320657.39020511	518955.5880166693	1015
文二西路与晴川街交叉口西北250米蒋村花园兴达苑3幢	3351883.7160430755	506992.20798647363	1545
太平里与长生路交叉口西北方向10米西湖国贸大厦东南门	3352042.774647281	513740.2502074269	3805
闻涛路1766号-2期-4层影城二期店铺	3343604.7283925177	519626.13507840177	4705
杭钢幼儿园(兴学弄)往西南杭钢北苑69幢	3359287.1489184806	517036.9411240793	2170
益乐路97号附近世纪新城西区(东门3号	3352174.5992455725	510885.7762875612	3270
仁爱路东侧相江公寓小区1幢	3353942.8254822195	526912.5738482487	4990
高教路近附阅览室	3341254.9827504503	548504.4176801683	4020
杭州运河学校旁边华丰新村7号楼	3354564.4419472977	511064.47270004253	3980
天曹桥路以西灵隐寺庙梵音堂	3262035.1467525885	429417.20440649433	4335
鲜果缘南15米世纪华联商(丁桥家苑)	3359574.367709309	522571.89330862067	375
仓前街道与上仓路交叉口西南260米住宅楼	3348611.4751796084	483021.74390850094	805
五公园东侧停车场	3335583.201609492	514885.76278629724	2795
钱江华府东南方向云峰家花园	3351553.1708592195	521375.8598013949	3650
圆觉路西边东1门	3352021.118212977	508247.5010092342	2380
凤起路以北社坛苑11	3349573.517887529	515870.5844117657	45
朝晖路南中共流水西苑社区监督委员会	3351804.8802702427	516842.4763230211	3410
冠山路西侧火炬小区区西门(西南)	3338501.4227587422	516171.0875210996	1305
小豆宠物工作室旁边西溪花园·流芳苑17栋	3351358.4861894385	505147.978684406	2350
清江路136号望江新丰西北(1门)	3347725.2568699443	518241.38428756304	1300
万科西庐南面中海西西华府23幢	3352727.029887782	504722.8368137591	3265
